Code,NCS,Occupation,Slug
V017,लागु नहीं,शोरूम होस्टेस / होस्ट,/hi/career/%e0%a4%b6%e0%a5%8b%e0%a4%b0%e0%a5%82%e0%a4%ae-%e0%a4%b9%e0%a5%8b%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%87%e0%a4%b8-%e0%a4%b9%e0%a5%8b%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V018,7412.0701,Automotive Electrician,/career/automotive-electrician/
V018,7412.0701,ऑटोमोटिव इलेक्ट्रीशियन,/hi/career/%e0%a4%91%e0%a4%9f%e0%a5%8b%e0%a4%ae%e0%a5%8b%e0%a4%9f%e0%a4%bf%e0%a4%b5-%e0%a4%87%e0%a4%b2%e0%a5%87%e0%a4%95%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8/
V019,7231.0108,Auto Service Technician Level 3,/career/auto-service-technician-level-3/
V019,7231.0108,ऑटो सेवा तकनीशियन लेवल  3,/hi/career/%e0%a4%91%e0%a4%9f%e0%a5%8b-%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8-%e0%a4%b2%e0%a5%87%e0%a4%b5%e0%a4%b2-3/
V020,7223.1701,Operator – Boring Machine,/career/operator-boring-machine/
V020,7223.1701,ऑपरेटर – बोरिंग मशीन,/hi/career/%e0%a4%91%e0%a4%aa%e0%a4%b0%e0%a5%87%e0%a4%9f%e0%a4%b0-%e0%a4%ac%e0%a5%8b%e0%a4%b0%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%ae%e0%a4%b6%e0%a5%80%e0%a4%a8/
V021,7223.6002,CNC Operator – Turning,/career/cnc-operator-turning/
V021,7223.6002,सी.एन.सी. ऑपरेटर – टर्निंग,/hi/career/%e0%a4%b8%e0%a5%80-%e0%a4%8f%e0%a4%a8-%e0%a4%b8%e0%a5%80-%e0%a4%91%e0%a4%aa%e0%a4%b0%e0%a5%87%e0%a4%9f%e0%a4%b0-%e0%a4%9f%e0%a4%b0%e0%a5%8d%e0%a4%a8%e0%a4%bf%e0%a4%82%e0%a4%97/
V022,7412.0201,Fitter – Electrical and Electronic Assembly,/career/fitter-electrical-and-electronic-assembly/
V022,7412.0201,फिटर – इलेक्ट्रिकल और इलेक्ट्रॉनिक असेंबली,/hi/career/%e0%a4%ab%e0%a4%bf%e0%a4%9f%e0%a4%b0-%e0%a4%87%e0%a4%b2%e0%a5%87%e0%a4%95%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a4%bf%e0%a4%95%e0%a4%b2-%e0%a4%94%e0%a4%b0-%e0%a4%87%e0%a4%b2%e0%a5%87%e0%a4%95/
V023,8211.1202,Fitter – Mechanical Assembly,/career/fitter-mechanical-assembly/
V023,8211.1202,फिटर – मैकेनिकल असेंबली,/hi/career/%e0%a4%ab%e0%a4%bf%e0%a4%9f%e0%a4%b0-%e0%a4%ae%e0%a5%88%e0%a4%95%e0%a5%87%e0%a4%a8%e0%a4%bf%e0%a4%95%e0%a4%b2-%e0%a4%85%e0%a4%b8%e0%a5%87%e0%a4%82%e0%a4%ac%e0%a4%b2%e0%a5%80/
V024,7224.0102,Fitter- Fabrication,/career/fitter-fabrication/
V024,7224.0102,फिटर- निर्माण,/hi/career/%e0%a4%ab%e0%a4%bf%e0%a4%9f%e0%a4%b0-%e0%a4%a8%e0%a4%bf%e0%a4%b0%e0%a5%8d%e0%a4%ae%e0%a4%be%e0%a4%a3/
V025,7422.2301,SmartPhone Repair Technician,/career/smartphone-repair-technician/
V025,7422.2301,स्मार्टफोन रिपेयर तकनीशियन,/hi/career/%e0%a4%b8%e0%a5%8d%e0%a4%ae%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%9f%e0%a4%ab%e0%a5%8b%e0%a4%a8-%e0%a4%b0%e0%a4%bf%e0%a4%aa%e0%a5%87%e0%a4%af%e0%a4%b0-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf/
V026,7422.1202,DTH Set Top Box Installation & Service Technician (Cable TV Operator ),/career/dth-set-top-box-installation-service-technician-cable-tv-operator/
V026,7422.1202,डी.टी.एच. सेट टॉप बॉक्स इंस्टालेशन और सेवा तकनीशियन (केबल टी.वी.ऑपरेटर),/hi/career/%e0%a4%a1%e0%a5%80-%e0%a4%9f%e0%a5%80-%e0%a4%8f%e0%a4%9a-%e0%a4%b8%e0%a5%87%e0%a4%9f-%e0%a4%9f%e0%a5%89%e0%a4%aa-%e0%a4%ac%e0%a5%89%e0%a4%95%e0%a5%8d%e0%a4%b8-%e0%a4%87%e0%a4%82%e0%a4%b8%e0%a5%8d/
V027,7411.01,Multi Skill Technician (Electrical),/career/multi-skill-technician-electrical/
V027,7411.06,मल्टी स्किल तकनीशियन (इलेक्ट्रिकल),/hi/career/%e0%a4%ae%e0%a4%b2%e0%a5%8d%e0%a4%9f%e0%a5%80-%e0%a4%b8%e0%a5%8d%e0%a4%95%e0%a4%bf%e0%a4%b2-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8-%e0%a4%87%e0%a4%b2%e0%a5%87/
V028,7421.0701,Field Technician-Other Home Appliances,/career/field-technician-other-home-appliances/
V028,7421.0701,फील्ड तकनीशियन-अन्य घरेलू उपकरण,/hi/career/%e0%a4%ab%e0%a5%80%e0%a4%b2%e0%a5%8d%e0%a4%a1-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8-%e0%a4%85%e0%a4%a8%e0%a5%8d%e0%a4%af-%e0%a4%98%e0%a4%b0%e0%a5%87%e0%a4%b2/
V029,7411.0102,CCTV Installation Technician,/career/cctv-installation-technician/
V029,7411.0102,सी.सी.टी.वी. इंस्टॉलेशन तकनीशियन,/hi/career/%e0%a4%b8%e0%a5%80-%e0%a4%b8%e0%a5%80-%e0%a4%9f%e0%a5%80-%e0%a4%b5%e0%a5%80-%e0%a4%87%e0%a4%82%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%89%e0%a4%b2%e0%a5%87%e0%a4%b6%e0%a4%a8-%e0%a4%a4%e0%a4%95%e0%a4%a8/
V030,7421.1401,Solar & LED Technician,/career/solar-led-technician/
V030,7421.1401,सोलर और एल.ई.डी. तकनीशियन,/hi/career/%e0%a4%b8%e0%a5%8b%e0%a4%b2%e0%a4%b0-%e0%a4%94%e0%a4%b0-%e0%a4%8f%e0%a4%b2-%e0%a4%88-%e0%a4%a1%e0%a5%80-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8/
V031,7412.0202,Mechanical Fitter,/career/mechanical-fitter/
V031,7412.0202,मेकेनिकल फिटर,/hi/career/%e0%a4%ae%e0%a5%87%e0%a4%95%e0%a5%87%e0%a4%a8%e0%a4%bf%e0%a4%95%e0%a4%b2-%e0%a4%ab%e0%a4%bf%e0%a4%9f%e0%a4%b0/
V032,NA,Stringing/Beading Artisan (Fashion Jewellery),/career/stringing-beading-artisan-fashion-jewellery/
V032,लागु नहीं,स्ट्रिंगिंग/बीडिंग आर्टिसन (फैशन ज्वेलरी),/hi/career/%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a4%bf%e0%a4%82%e0%a4%97%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%ac%e0%a5%80%e0%a4%a1%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%86%e0%a4%b0%e0%a5%8d%e0%a4%9f%e0%a4%bf/
V033,8112.08,Stone Cutter (Cutting machine operator) – Stone craft,/career/stone-cutter-cutting-machine-operator-stone-craft/
V033,8112.08,स्टोन कटर (कटिंग मशीन ऑपरेटर) – स्टोन क्राफ्ट,/hi/career/%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%8b%e0%a4%a8-%e0%a4%95%e0%a4%9f%e0%a4%b0-%e0%a4%95%e0%a4%9f%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%ae%e0%a4%b6%e0%a5%80%e0%a4%a8-%e0%a4%91%e0%a4%aa%e0%a4%b0%e0%a5%87/
V034,NA,Bamboo Utility Product Tailor,/career/bamboo-utility-product-tailor/
V034,लागु नहीं,बैम्बू यूटिलिटी प्रोडक्ट टेलर,/hi/career/%e0%a4%ac%e0%a5%88%e0%a4%ae%e0%a5%8d%e0%a4%ac%e0%a5%82-%e0%a4%af%e0%a5%82%e0%a4%9f%e0%a4%bf%e0%a4%b2%e0%a4%bf%e0%a4%9f%e0%a5%80-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a5%8b%e0%a4%a1%e0%a4%95%e0%a5%8d%e0%a4%9f/
V035,7317.08,Bamboo Mat Weaver,/career/bamboo-mat-weaver/
V035,7317.08,बांस की चटाई बुनकर,/hi/career/%e0%a4%ac%e0%a4%be%e0%a4%82%e0%a4%b8-%e0%a4%95%e0%a5%80-%e0%a4%9a%e0%a4%9f%e0%a4%be%e0%a4%88-%e0%a4%ac%e0%a5%81%e0%a4%a8%e0%a4%95%e0%a4%b0/
V036,NA,Crochet Lace Maker- Furnishings,/career/crochet-lace-maker-furnishings/
V036,लागु नहीं,क्रोशिया लेस मेकर- फर्निशिंग,/hi/career/%e0%a4%95%e0%a5%8d%e0%a4%b0%e0%a5%8b%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%be-%e0%a4%b2%e0%a5%87%e0%a4%b8-%e0%a4%ae%e0%a5%87%e0%a4%95%e0%a4%b0-%e0%a4%ab%e0%a4%b0%e0%a5%8d%e0%a4%a8%e0%a4%bf%e0%a4%b6/
V037,NA,Jute Handloom Weaver,/career/jute-handloom-weaver/
V037,लागु नहीं,जूट हथकरघा बुनकर,/hi/career/%e0%a4%9c%e0%a5%82%e0%a4%9f-%e0%a4%b9%e0%a4%a5%e0%a4%95%e0%a4%b0%e0%a4%98%e0%a4%be-%e0%a4%ac%e0%a5%81%e0%a4%a8%e0%a4%95%e0%a4%b0/
V038,3122.3461,Loom Supervisor – Knotted Carpet,/career/loom-supervisor-knotted-carpet/
V038,3122.3461,लूम सुपरवाइजर – नॉटेड कारपेट,/hi/career/%e0%a4%b2%e0%a5%82%e0%a4%ae-%e0%a4%b8%e0%a5%81%e0%a4%aa%e0%a4%b0%e0%a4%b5%e0%a4%be%e0%a4%87%e0%a4%9c%e0%a4%b0-%e0%a4%a8%e0%a5%89%e0%a4%9f%e0%a5%87%e0%a4%a1-%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a4%aa/
V039,7533.0211,Master Hand Embroiderer (Hand Crafted Textiles),/career/master-hand-embroiderer-hand-crafted-textiles/
V039,7533.0211,मास्टर हैंड एम्ब्रोइडर (हाँथ से बने हुए कपड़े),/hi/career/%e0%a4%ae%e0%a4%be%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a4%b0-%e0%a4%b9%e0%a5%88%e0%a4%82%e0%a4%a1-%e0%a4%8f%e0%a4%ae%e0%a5%8d%e0%a4%ac%e0%a5%8d%e0%a4%b0%e0%a5%8b%e0%a4%87%e0%a4%a1%e0%a4%b0-%e0%a4%b9/
V040,NA,Appliqué Artisan,/career/applique-artisan/
V040,NA,पिपली कारीगर,/hi/career/%e0%a4%aa%e0%a4%bf%e0%a4%aa%e0%a4%b2%e0%a5%80-%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%80%e0%a4%97%e0%a4%b0/
V041,NA,CAD Designer for Carpets,/career/cad-designer-for-carpets/
V041,लागु नहीं,कालीनों के लिए कैड डिज़ाइनर,/hi/career/%e0%a4%95%e0%a4%be%e0%a4%b2%e0%a5%80%e0%a4%a8%e0%a5%8b%e0%a4%82-%e0%a4%95%e0%a5%87-%e0%a4%b2%e0%a4%bf%e0%a4%8f-%e0%a4%95%e0%a5%88%e0%a4%a1-%e0%a4%a1%e0%a4%bf%e0%a4%9c%e0%a4%bc%e0%a4%be%e0%a4%87/
V042,4321.0501,Retail Store Operations Assistant,/career/retail-store-operations-assistant/
V042,4321.0501,रीटेल स्टोर ऑपरेशन असिस्टेंट,/hi/career/%e0%a4%b0%e0%a5%80%e0%a4%9f%e0%a5%87%e0%a4%b2-%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%8b%e0%a4%b0-%e0%a4%91%e0%a4%aa%e0%a4%b0%e0%a5%87%e0%a4%b6%e0%a4%a8-%e0%a4%85%e0%a4%b8%e0%a4%bf%e0%a4%b8%e0%a5%8d/
V043,4211.0301,Retail Cashier,/career/retail-cashier/
V043,4211.0301,रीटेल कैशियर,/hi/career/%e0%a4%b0%e0%a5%80%e0%a4%9f%e0%a5%87%e0%a4%b2-%e0%a4%95%e0%a5%88%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%b0/
V044,NA,Self-employed e-tailer,/career/self-employed-e-tailer/
V044,लागु नहीं,स्व-नियोजित ई-टेलर,/hi/career/%e0%a4%b8%e0%a5%8d%e0%a4%b5-%e0%a4%a8%e0%a4%bf%e0%a4%af%e0%a5%8b%e0%a4%9c%e0%a4%bf%e0%a4%a4-%e0%a4%88-%e0%a4%9f%e0%a5%87%e0%a4%b2%e0%a4%b0/
V046,5243.0401,Distributor Sales Representative,/career/distributor-sales-representative/
V046,5243.0401,डिस्ट्रीब्यूटर सेल्समैन रिप्रेज़ेंटेटिव,/hi/career/%e0%a4%a1%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a5%80%e0%a4%ac%e0%a5%8d%e0%a4%af%e0%a5%82%e0%a4%9f%e0%a4%b0-%e0%a4%b8%e0%a5%87%e0%a4%b2%e0%a5%8d%e0%a4%b8%e0%a4%ae%e0%a5%88%e0%a4%a8/
V047,9611.0201,E- Waste Collector,/career/e-waste-collector/
V047,9611.0201,ई-वेस्ट कलेक्टर,/hi/career/%e0%a4%88-%e0%a4%b5%e0%a5%87%e0%a4%b8%e0%a5%8d%e0%a4%9f-%e0%a4%95%e0%a4%b2%e0%a5%87%e0%a4%95%e0%a5%8d%e0%a4%9f%e0%a4%b0/
V048,7422.3001,Tower Technician,/career/tower-technician/
V048,7422.3001,टॉवर तकनीशियन,/hi/career/%e0%a4%9f%e0%a5%89%e0%a4%b5%e0%a4%b0-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8/
V049,NA,Service Fulfilment Executive,/career/service-fulfilment-executive/
V049,लागु नहीं,सर्विस फुलफिलमेंट एक्जीक्यूटिव,/hi/career/%e0%a4%b8%e0%a4%b0%e0%a5%8d%e0%a4%b5%e0%a4%bf%e0%a4%b8-%e0%a4%ab%e0%a5%81%e0%a4%b2%e0%a4%ab%e0%a4%bf%e0%a4%b2%e0%a4%ae%e0%a5%87%e0%a4%82%e0%a4%9f-%e0%a4%8f%e0%a4%95%e0%a5%8d%e0%a4%9c%e0%a5%80%e0%a4%95/
V050,4224.01,Front Office Associate,/career/front-office-associate/
V050,4224.01,फ्रंट ऑफिस एसोसिएट,/hi/career/%e0%a4%ab%e0%a5%8d%e0%a4%b0%e0%a4%82%e0%a4%9f-%e0%a4%91%e0%a4%ab%e0%a4%bf%e0%a4%b8-%e0%a4%8f%e0%a4%b8%e0%a5%8b%e0%a4%b8%e0%a4%bf%e0%a4%8f%e0%a4%9f/
V051,5151.0202,Room Attendant,/career/room-attendant/
V051,5151.0202,रूम अटेंडेंट,/hi/career/%e0%a4%b0%e0%a5%82%e0%a4%ae-%e0%a4%85%e0%a4%9f%e0%a5%87%e0%a4%82%e0%a4%a1%e0%a5%87%e0%a4%82%e0%a4%9f/
V052,5151.0201,Housekeeping Attendant (Manual Cleaning),/career/housekeeping-attendant-manual-cleaning/
V052,5151.0201,हाउसकीपिंग अटेंडेंट (मैनुअल क्लीनिंग),/hi/career/%e0%a4%b9%e0%a4%be%e0%a4%89%e0%a4%b8%e0%a4%95%e0%a5%80%e0%a4%aa%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%85%e0%a4%9f%e0%a5%87%e0%a4%82%e0%a4%a1%e0%a5%87%e0%a4%82%e0%a4%9f-%e0%a4%ae%e0%a5%88%e0%a4%a8/
V053,5131.0401,Food & Beverage Service – Steward,/career/food-beverage-service-steward/
V053,5131.0401,फूड एंड बेवरेज सर्विस-स्टीवर्ड,/hi/career/%e0%a4%ab%e0%a5%82%e0%a4%a1-%e0%a4%8f%e0%a4%82%e0%a4%a1-%e0%a4%ac%e0%a5%87%e0%a4%b5%e0%a4%b0%e0%a5%87%e0%a4%9c-%e0%a4%b8%e0%a4%b0%e0%a5%8d%e0%a4%b5%e0%a4%bf%e0%a4%b8-%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V054,NA,Trainee Chef/Assistant cook,/career/trainee-chef-assistant-cook/
V054,लागु नहीं,ट्रेनी शेफ़ / असिस्टेंट कुक,/hi/career/%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a5%87%e0%a4%a8%e0%a5%80-%e0%a4%b6%e0%a5%87%e0%a4%ab%e0%a4%bc-%e0%a4%85%e0%a4%b8%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%87%e0%a4%82%e0%a4%9f-%e0%a4%95%e0%a5%81/
V055,NA,Pastry Chef,/career/pastry-chef/
V055,लागु नहीं,पेस्ट्री शेफ,/hi/career/%e0%a4%aa%e0%a5%87%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a5%80-%e0%a4%b6%e0%a5%87%e0%a4%ab/
V056,5243.0302,Home Delivery Boy,/career/home-delivery-boy/
V056,5243.0302,होम डिलीवरी बॉय,/hi/career/%e0%a4%b9%e0%a5%8b%e0%a4%ae-%e0%a4%a1%e0%a4%bf%e0%a4%b2%e0%a5%80%e0%a4%b5%e0%a4%b0%e0%a5%80-%e0%a4%ac%e0%a5%89%e0%a4%af/
V057,5120.0501,Kitchen Steward,/career/kitchen-steward/
V057,5120.0501,किचन स्टीवर्ड,/hi/career/%e0%a4%95%e0%a4%bf%e0%a4%9a%e0%a4%a8-%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%80%e0%a4%b5%e0%a4%b0%e0%a5%8d%e0%a4%a1/
V058,1412.0301,Assistant Catering Manager,/career/assistant-catering-manager/
V058,1412.0301,असिस्टेंट कैटरिंग मैनेजर,/hi/career/%e0%a4%85%e0%a4%b8%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%87%e0%a4%82%e0%a4%9f-%e0%a4%95%e0%a5%88%e0%a4%9f%e0%a4%b0%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%ae%e0%a5%88%e0%a4%a8%e0%a5%87%e0%a4%9c%e0%a4%b0/
V059,NA,Camp Helper,/career/camp-helper/
V059,लागु नहीं,कैंप हेल्पर,/hi/career/%e0%a4%95%e0%a5%88%e0%a4%82%e0%a4%aa-%e0%a4%b9%e0%a5%87%e0%a4%b2%e0%a5%8d%e0%a4%aa%e0%a4%b0/
V060,NA,Nature Guide,/career/nature-guide/
V060,लागु नहीं,नेचर गाइड,/hi/career/%e0%a4%a8%e0%a5%87%e0%a4%9a%e0%a4%b0-%e0%a4%97%e0%a4%be%e0%a4%87%e0%a4%a1/
V061,7112.0103,Mason (Tiling),/career/mason-tiling/
V061,7112.0103,टाइलिंग मिस्त्री (मेसन (टाइलिंग)),/hi/career/%e0%a4%9f%e0%a4%be%e0%a4%87%e0%a4%b2%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%ae%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a5%80-%e0%a4%ae%e0%a5%87%e0%a4%b8%e0%a4%a8-%e0%a4%9f%e0%a4%be/
V062,7112.0102,Mason (General),/career/mason-general/
V062,7112.0102,राजमिस्त्री (मेसन (सामान्य)),/hi/career/%e0%a4%b0%e0%a4%be%e0%a4%9c%e0%a4%ae%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a5%80-%e0%a4%ae%e0%a5%87%e0%a4%b8%e0%a4%a8-%e0%a4%b8%e0%a4%be%e0%a4%ae%e0%a4%be%e0%a4%a8%e0%a5%8d/
V063,7214.1101,Helper Bar Bender and Steel Fixer,/career/helper-bar-bender-and-steel-fixer/
V063,7214.1101,हेल्पर बार बेंडर और स्टील फिक्सर,/hi/career/%e0%a4%b9%e0%a5%87%e0%a4%b2%e0%a5%8d%e0%a4%aa%e0%a4%b0-%e0%a4%ac%e0%a4%be%e0%a4%b0-%e0%a4%ac%e0%a5%87%e0%a4%82%e0%a4%a1%e0%a4%b0-%e0%a4%94%e0%a4%b0-%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%80%e0%a4%b2/
V064,7112.0101,Mason (Stone),/career/mason-stone/
V064,7112.0101,मेसन (पत्थर),/hi/career/%e0%a4%ae%e0%a5%87%e0%a4%b8%e0%a4%a8-%e0%a4%aa%e0%a4%a4%e0%a5%8d%e0%a4%a5%e0%a4%b0/
V065,9313.0401,Helper – Shuttering Carpenter,/career/helper-shuttering-carpenter/
V065,7115.0201,हेल्पर – शटरिंग कारपेंटर,/hi/career/%e0%a4%b9%e0%a5%87%e0%a4%b2%e0%a5%8d%e0%a4%aa%e0%a4%b0-%e0%a4%b6%e0%a4%9f%e0%a4%b0%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a4%aa%e0%a5%87%e0%a4%82%e0%a4%9f%e0%a4%b0/
V066,NA,Construction – Painter and Decorator,/career/construction-painter-and-decorator/
V066,लागु नहीं,निर्माण – पेंटर और डेकोरेटर,/hi/career/%e0%a4%a8%e0%a4%bf%e0%a4%b0%e0%a5%8d%e0%a4%ae%e0%a4%be%e0%a4%a3-%e0%a4%aa%e0%a5%87%e0%a4%82%e0%a4%9f%e0%a4%b0-%e0%a4%94%e0%a4%b0-%e0%a4%a1%e0%a5%87%e0%a4%95%e0%a5%8b%e0%a4%b0%e0%a5%87%e0%a4%9f/
V067,NA,Assistant Surveyor,/career/assistant-surveyor/
V067,लागु नहीं,सहायक सर्वेक्षक,/hi/career/%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a4%95-%e0%a4%b8%e0%a4%b0%e0%a5%8d%e0%a4%b5%e0%a5%87%e0%a4%95%e0%a5%8d%e0%a4%b7%e0%a4%95/
V068,7123.0114,Assistant False Ceiling & Drywall Installer,/career/assistant-false-ceiling-drywall-installer/
V068,7123.0111,सहायक फाल्स सीलिंग और ड्राईवॉल इंस्टॉलर,/hi/career/%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a4%95-%e0%a4%ab%e0%a4%be%e0%a4%b2%e0%a5%8d%e0%a4%b8-%e0%a4%b8%e0%a5%80%e0%a4%b2%e0%a4%bf%e0%a4%82%e0%a4%97-%e0%a4%94%e0%a4%b0-%e0%a4%a1%e0%a5%8d%e0%a4%b0/
V069,NA,Doors & Windows Fixer,/career/doors-windows-fixer/
V069,लागु नहीं,दरवाजे और खिड़कियां फिक्सर,/hi/career/%e0%a4%a6%e0%a4%b0%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87-%e0%a4%94%e0%a4%b0-%e0%a4%96%e0%a4%bf%e0%a4%a1%e0%a4%bc%e0%a4%95%e0%a4%bf%e0%a4%af%e0%a4%be%e0%a4%82-%e0%a4%ab%e0%a4%bf%e0%a4%95%e0%a5%8d/
V070,9313.0412,Helper – Fabrication,/career/helper-fabrication/
V070,9313.0412,हेल्पर फैब्रिकेशन,/hi/career/%e0%a4%b9%e0%a5%87%e0%a4%b2%e0%a5%8d%e0%a4%aa%e0%a4%b0-%e0%a4%ab%e0%a5%88%e0%a4%ac%e0%a5%8d%e0%a4%b0%e0%a4%bf%e0%a4%95%e0%a5%87%e0%a4%b6%e0%a4%a8/
V071,3118.0401,Draughtsman,/career/draughtsman/
"V071
",3118.0401,ड्राफ्ट्समैन,/hi/career/%e0%a4%a1%e0%a5%8d%e0%a4%b0%e0%a4%be%e0%a4%ab%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b8%e0%a4%ae%e0%a5%88%e0%a4%a8/
V072,NA,Store Keeper – Construction,/career/store-keeper-construction/
V072,लागु नहीं,स्टोर कीपर – निर्माण,/hi/career/%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%8b%e0%a4%b0-%e0%a4%95%e0%a5%80%e0%a4%aa%e0%a4%b0-%e0%a4%a8%e0%a4%bf%e0%a4%b0%e0%a5%8d%e0%a4%ae%e0%a4%be%e0%a4%a3/
V073,NA,Airline Ground Support Equipment Operator,/career/airline-ground-support-equipment-operator/
V073,लागु नहीं,एयरलाइन ग्राउंड सपोर्ट इक्विपमेंट ऑपरेटर,/hi/career/%e0%a4%8f%e0%a4%af%e0%a4%b0%e0%a4%b2%e0%a4%be%e0%a4%87%e0%a4%a8-%e0%a4%97%e0%a5%8d%e0%a4%b0%e0%a4%be%e0%a4%89%e0%a4%82%e0%a4%a1-%e0%a4%b8%e0%a4%aa%e0%a5%8b%e0%a4%b0%e0%a5%8d%e0%a4%9f-%e0%a4%87/
V074,NA,Industrial Production Worker – Food Processing,/career/industrial-production-worker-food-processing/
V074,लागु नहीं,औद्योगिक उत्पादन कार्यकर्ता – फ़ूड प्रॉसेसिंग,/hi/career/%e0%a4%94%e0%a4%a6%e0%a5%8d%e0%a4%af%e0%a5%8b%e0%a4%97%e0%a4%bf%e0%a4%95-%e0%a4%89%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a4%be%e0%a4%a6%e0%a4%a8-%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%af%e0%a4%95%e0%a4%b0/
V075,NA,Multi Skill Technician (Food Processing),/career/multi-skill-technician-food-processing/
V075,लागु नहीं,मल्टी स्किल तकनीशियन (फ़ूड प्रॉसेसिंग),/hi/career/%e0%a4%ae%e0%a4%b2%e0%a5%8d%e0%a4%9f%e0%a5%80-%e0%a4%b8%e0%a5%8d%e0%a4%95%e0%a4%bf%e0%a4%b2-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8-%e0%a4%ab%e0%a4%bc%e0%a5%82/
V076,NA,Assistant Carpenter – Wooden Furniture,/career/assistant-carpenter-wooden-furniture/
V076,लागु नहीं,सहायक बढ़ई – लकड़ी का फर्नीचर,/hi/career/%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a4%95-%e0%a4%ac%e0%a4%a2%e0%a4%bc%e0%a4%88-%e0%a4%b2%e0%a4%95%e0%a4%a1%e0%a4%bc%e0%a5%80-%e0%a4%95%e0%a4%be-%e0%a4%ab%e0%a4%b0%e0%a5%8d%e0%a4%a8%e0%a5%80/
V077,NA,Installer – Frameless Glass Doors/Windows,/career/installer-frameless-glass-doors-windows/
